The Owl and the Pussy-cat,Essential Igor Stravinsky,Igor Stravinsky,0,156.70812000000001,506,147.637
Set You Free This Time,Echoes,Gene Clark,1998,168.38485,588,98.489999999999995
Bloco Da Solidao (1996 Digital Remaster),Talento,Maysa,0,150.25586999999999,492,137.673
Will You Love Me Tomorrow,Dreamboats & Petticoats 2,The Shirelles,1960,159.76444000000001,428,68.283000000000001
Stille nacht_ heilige nacht,Voices of Angles - Christmas Favorites from the American Boychoir,The American Boychoir,0,230.26893000000001,556,0.0
Nine Ways,Cream Trance Anthems Ibiza 2009,JDS,0,465.60608000000002,2330,134.01400000000001
Northern Downpour (Album Version),Northern Downpour,Panic At The Disco,0,247.77098000000001,725,85.156999999999996
Bad Seed,Love Is A Sometimes Thing,Jan Howard,0,165.98159000000001,534,86.162000000000006
Exchange,Guidum,Abraham Laboriel,1995,368.16933999999998,1311,93.105999999999995
Marie D'Aquitaine,Disque Pathé,Michèle Arnaud,0,176.27383,505,49.262
Oh My God,Oh My God,Sticky Fingaz,2000,266.42239999999998,1161,80.149000000000001
Joy To The World,A Classic Christmas,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,0,111.0722,318,82.421999999999997
Hoochie Coochie Man,Road House,The Jeff Healey Band,1989,313.7824,908,107.197
Ftei O Erotas,Thisia Live,Angela Dimitriou,0,265.37750999999997,975,124.17700000000001
The Second Summer Of Love,Bebop Moptop,Danny Wilson,1989,167.20934,629,196.03399999999999
Prelude And Fugue In C Major BWV 531 : Fugue,Bach: Organ Works Vol.2,Lionel Rogg,0,240.61341999999999,594,64.400999999999996
Don't Phunk With My Heart,Dance Tribute to Lady Gaga Vs Black Eyed Peas,Java,0,356.41424000000001,1575,130.86099999999999
Give It What U Got,EQUALIZE,SWAMI featuring Asuivre,2007,260.28363000000002,1453,90.007999999999996
Dancing To A Standstill,King Of Myself,The Black Velvet Band,0,256.39138000000003,830,122.17400000000001
Isla del Luna,Seasons Of The Soul,Lisa Lynne,1999,316.49914000000001,1028,95.980999999999995
Spirit,Realive Tour 2002 -Odoranya Son Son- in Tokyo,Pe'z,0,252.57750999999999,1023,75.954999999999998
Another Long One,Steady On,Shawn Colvin,1989,224.60035999999999,824,210.87100000000001
Leng Jing,Music Cafe,Stephy Tang,0,214.12526,716,105.196
OAKtown,The Building,Casual,0,259.44770999999997,1221,106.68899999999999
Larger Than Life,Just Want You To Know,Backstreet Boys,1999,236.25098,733,112.78700000000001
I Hold Your Hand In Mine [Live At Royal Albert Hall],Live! At The Royal Albert Hall,Tiny Tim,2000,43.362810000000003,127,93.778999999999996
Baby Come To Me,At Last... The Duets Album,Kenny G featuring Daryl Hall,0,236.93016,915,89.864999999999995
Den Pai Alo,Daktilika Apotipomata,Christos Dantis,0,243.82649000000001,894,133.339
It Wont Be Christmas,A Christian Christmas Celebration (Gift of Love),David Martin,0,241.47546,698,98.718000000000004
Knocked Out Of The Park,Leave Home,John Davis,0,183.17016000000001,274,74.072000000000003
Salt In NYC,Salt In NYC,Trafik,0,424.12362999999999,2354,130.006
Wessex Loses a Bride,Shakespeare in Love - Music from the Miramax Motion Picture,Nick Ingman;Gavyn Wright,0,111.62076999999999,209,104.39400000000001
Erica (2005 Digital Remaster),Oh Mein Papa,Eddie Calvert,0,138.63138000000001,461,159.58699999999999
Blessed Assurance,Simply Glad,Glad,1993,270.60199999999998,588,192.702
Loaded Like A Gun,Trial and Error,Steel Rain,0,173.19138000000001,403,98.109999999999999
Rumba De Barcelona,Rumbas Sin Fronte Ras,Los Manolos,0,218.38321999999999,1253,118.595
Clementina Santafè,Il meglio di Gloriana,Gloriana,0,153.33832000000001,683,143.601
Wild Rose (Back 2 Basics Mix),Wild Rose,Bombay Rockers,0,230.71302,1203,81.319000000000003
Kutt Free (DJ Volume Remix),Kutt Free,Jinx,0,407.37914000000001,1859,89.344999999999999
Ten Tonne,Ten Tonne EP,Chase & Status,2005,337.68444,1775,174.99299999999999
A Higher Place (Album Version),Wildflowers,Tom Petty,1994,236.17260999999999,831,129.12200000000001
Sono andati? Fingevo di dormire,Puccini: Highlights From La Boheme,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,0,511.16363000000001,1281,86.665999999999997
Got My Mojo Workin,Mucho Pucho,Pucho & His Latin Soul Brothers,0,338.23302000000001,1537,231.86699999999999
Get Your Head Stuck On Your Neck,Get Your Head Stuck On Your Neck,Soul Mekanik,0,45.661589999999997,135,190.69800000000001
Jenny Take a Ride,American Legend,Mitch Ryder,2004,207.43790999999999,765,97.537999999999997
Sonnerie lalaleulé hi houuu,Sonneries tyroliennes,Blingtones,0,29.544039999999999,112,95.224999999999994
Midnight Star,Northern Blue,Luna Orbit Project,0,335.51627999999999,1509,139.99299999999999
Native Soul,. . . Till Then,Danilo Perez,2003,197.19791000000001,773,159.233
Der Kleine Dompfaff,Platinum Line Renaud,Line Renaud,0,152.92035999999999,422,124.75
A Whiter Shade Of Pale (Live @ Fillmore West),Live At Fillmore West [w/bonus tracks],King Curtis,0,326.00770999999997,1053,100.41500000000001
The Ballad Of Sleeping Beauty,Whaler,Sophie B. Hawkins,1994,305.16199999999998,1109,105.003
Streets On Fire (Explicit Album Version),Lupe Fiasco's The Cool,Lupe Fiasco,0,279.97994999999997,1184,110.218
Music is what we love,Tears,Wilks,0,261.51137999999997,1132,88.972999999999999
City Slickers,The Bucket List,Marc Shaiman,2008,149.86403999999999,410,134.566
Intro,Nothing To Remember,40 Grit,2003,75.676280000000006,333,186.88200000000001
Harajuku Girls,Love Angel Music Baby,Gwen Stefani,2004,290.55955,1212,113.995
Prognosis,Major Impacts,Steve Morse,2000,363.85914000000002,1053,90.198999999999998
Living Hell,Harsh Realities,Bitter End,0,282.43545999999998,1049,111.032
Small World,Gypsy (Original Broadway Cast),Ethel Merman,0,135.31383,280,124.184
Truck Driving Man/Down In The Caribbean,New Grass Revival With Leon Russell Live,Leon Russell & New Grass Revival,0,221.30893,963,157.74600000000001
Swallow The Knife (Live) (Segue),Live In The Lou,Story Of The Year,2005,75.571789999999993,145,100.032
Mayday,Lyricist Lounge Vol. 1,Natural Elements,1998,338.10239999999999,1450,185.88
Lake Of Dreams,Daughters Of the Celtic Moon: A Windham Hill Collection featuring Lisa Lynne,Lisa Lynne,1998,298.10892999999999,797,94.031000000000006
Because Of You,Love Songs,Neil Sedaka,1999,170.84036,459,76.013000000000005
Un Peu D'Amour Et D'Amitié,Joue Legrand & Becaud,Maurice Larcange,0,215.37914000000001,750,133.553
Rattlesnake!,Rattlesnake!,A Static Lullaby,2008,213.49832000000001,782,202.233
Disappeared,Chasing Monsters,John Wesley_ John Wesley,0,351.08526000000001,1359,133.405
Doppelgänger [Qliphothic Phantasmagoria],That Which Remains,Coph Nia,2000,658.02404000000001,676,116.819
Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),Ain't No Love (Ain't No Use),Tabu feat. Mitzib,0,474.61831999999998,2567,127.887
Ghost Town Rituals (Album Version),The Faithless,Nights Like These,2006,305.89341999999999,692,124.872
Morning Glory,Stop The Clocks,Oasis,0,301.92281000000003,533,136.94800000000001
Rudolph The Red-Nosed Reindeer,Santa Claus Is Coming To Town,John Davis & Emma Doyle,0,135.52280999999999,565,169.87799999999999
Tomorrow Gone,Something Deeper Than These Changes,Stew,2003,179.9571,499,100.621
I don't Want to Be Alone Tonight,Ocean,Jauida,0,269.76607999999999,845,101.01000000000001
Just A Little Lovin' (Will Go A Long Way),Number Ones,Eddy Arnold,1967,166.16444000000001,541,157.779
Shameless,So Wrong_ It's Right,All Time Low,2007,221.67465000000001,520,91.483000000000004
And I Love You So,Songs For A Wedding - 18 Songs For That Special Day,Brian Dullaghan,0,212.94974999999999,546,99.108999999999995
L' Envers Du Décor,French Touch,Richard Galliano,1999,261.74648999999999,853,76.296000000000006
Quiet Time,Passion,Regina Belle,1993,307.33015999999998,1110,92.671999999999997
Little Sister,Round Every Corner,Debbie Davies,1998,225.67138,770,116.98399999999999
Song For Mom (LP Version),The Definitive Collection,STEVE CAMP,0,296.14974999999998,906,139.06999999999999
All Over Me,The Camp Is Back,Jay Tee & Baby Bash,0,203.67627999999999,865,98.983000000000004
I Hate You,High Kicks,The Stolen Minks,0,56.424039999999998,155,123.69499999999999
From The Blind (LP Version),The Hinderers,Daath,2006,230.86975000000001,836,97.150999999999996
Misanthrope,Extasick and This Dirty Musick,Extasick,0,134.03382999999999,502,91.459000000000003
Chains Chains (Live In Hammersmith),The Official Bootleg Box Set,UFO,0,212.61016000000001,532,116.11
The Date (Remix By Ana Rago),The Date - Dated Girls Remixes,Avril - Remix By Ana Rago,2002,188.39465000000001,377,85.281999999999996
As My Fire Flies,Pat Travers,Pat Travers,0,152.99872999999999,571,140.87200000000001
We Wish You A Merry Christmas,CHRISTMAS DANCE SENSATION,SNOWPATROL,0,233.03791000000001,936,144.00299999999999
Böse,Jetzt geht's ab - Jubiläums-Edition,Die Fantastischen Vier,1991,149.99465000000001,847,120.001
Saturday Night Is The Loneliest Night In The Week,The Blue Noise Session,Jeanie Lambe & The Danny Moss Quartet,0,152.03219999999999,523,168.55799999999999
A Mi No Me Importa,Mis Momentos,Nelson Ned,0,200.48934,548,146.06100000000001
BYOB (Explicit Album Version),Hustlenomics,Yung Joc,2007,193.64526000000001,865,174.01900000000001
Le Presbytère n'a rien perdu de son Charme,Le Mystère de la Chambre Jaune (Bande Originale du Film),Philippe Sarde,0,158.82404,371,85.691000000000003
Ven Morena,10 De Colección,Orquesta Aragón,2003,173.68771000000001,664,92.605999999999995
Brighton by the Sea,To Grover_ With Love,Jason Miles,0,269.40035999999998,1118,163.97
CHAOS INTRO,Across the nation,State of Chaos,0,176.90076999999999,704,97.619
Bloody Pig Pile (Live),Live On St. Patrick's Day,Dropkick Murphys,2002,196.72771,598,183.80799999999999
Hex Breaker,Secrets & Lies,Taint,2009,281.46893,662,92.043999999999997
The Melting Moon (Edit),The Melting Moon,VHS Or Beta,2004,224.20853,805,126.806
Hawaiian Chimes,The Legendary Leonard Kwan : The Complete Early Recordings,Leonard Kwan,0,170.31791000000001,659,108.91200000000001
Turn Around,In This Place,True Believers,0,361.53424000000001,1457,160.73099999999999
L'accordéoniste,13 ans de caravaning,Les Hurlements D'leo,1999,182.04688999999999,675,104.307
Tumba Tumba,La Charanga Soy Yo,Charanga Forever,2000,367.43790999999999,1742,203.964
Why don't you eat where you slept last night ?,Hot Rhythm & Cool Blues,Zuzu Bollin,0,175.90812,611,131.68299999999999
Suffocating Under Words Of Sorrow (What Can I Do),The Poison,Bullet For My Valentine,2005,215.53586999999999,803,188.92400000000001
Im Moving On,The Hit Factory,The Hit Factory,0,234.70975000000001,587,126.342
Deep Night/Softly As In A Morning Sunrise (Medley),Ultra-Lounge_ Vol. 17: Bongoland,Terry Snyder,0,340.11383000000001,1267,112.09699999999999
Let Me Show You [I Just Want To Make You Smile],Suddenly,Marcus Miller,1983,280.13668999999999,1202,125.14700000000001
Monster For Music,A Musical Massacre (Explicit),Beatnuts,0,170.52689000000001,791,87.634
Complain,Joyful,Ayo,2006,212.71465000000001,818,128.68899999999999
Daydreaming [Jakwob Remix],Ultraviolet,Kid Sister,2009,277.2371,1034,140.02600000000001
Dansende Foran Speilet,Gyldne Øyeblikk,Mons Leidvin Takle,0,120.92036,319,147.57599999999999
Ease,Compact Disc,Public Image Ltd,1985,492.30322000000001,1605,193.56
Everchanging,This Is Noise,Rise Against,2001,260.8322,773,122.006
Too much informa,Bien Sobre Mal Vol. 3: Black Rain Riddim,Sizzla,2005,203.96362999999999,1055,190.00999999999999
L'insidieuse (Live),Original Album Classics,Richard Galliano,0,309.65505999999999,1411,111.663
So Hot,Radio Hits,Helen Love,1994,81.971789999999999,318,100.76000000000001
Youlan_ Lonely Orchid (solo guqin),The Flowing Waters,David Mingyue Liang,0,757.99464999999998,1135,163.66999999999999
Forbidden Fruit,One Sided Story,Pursuit Of Happiness,0,196.49261000000001,561,127.298
Recorda-Me,Jazz for a Summer Night,Bobby Hutcherson,0,352.57423999999997,1465,95.632999999999996
Lady Of Your Calibre,Mr. Cool,Gregory Isaacs,0,221.83138,737,160.011
Italian For Goodbye (skit),Humboldt Beginnings,The Pharcyde,2004,11.597910000000001,41,38.232999999999997
Anti Geroi,BalkanBeats Volume 2,Azis,2006,281.88688999999999,1124,98.150999999999996
Stronger Than Me,Take The Box,Amy Winehouse,2003,256.10404,958,91.197999999999993
Only For The Young,Tall_ Dark & Chicano,George Lopez,2009,345.23383000000001,1143,75.466999999999999
T'as 16 ans demain,Vendredi m'obsède,Les Hou-Lops,0,122.69669,523,103.29000000000001
Serene,Zetrons,The Cosmosamatics,0,338.36363,1146,65.054000000000002
So Jah Seh,Roots And Culture Volume 3,Jackie Edwards,2006,256.62648999999999,1059,161.79599999999999
Joy In The Journey (The Final Word Album Version),The Final Word,Michael Card,0,182.72608,539,115.258
Chorinho Pra Ele (Live),Original Album Classics,Richard Galliano,0,197.17178999999999,943,230.99199999999999
Warrior's Quest,Victory Songs,Ensiferum,1999,291.02974999999998,678,179.988
Medley Leïla Chico,Zouk Sun-Hit Mégamix,Leila Chicot,0,293.27627999999999,1321,90.007999999999996
The Hustle,Labcabincalifornia,The Pharcyde / Big Boy / Schmooche Cat / Randy Mack,1995,334.78485000000001,1483,95.816000000000003
Rakkauden satu - Histoire d'un Amour -,Ystävän Laulu - 25 Unohtumatonta Laulua,Erkki Junkkarinen,0,215.82321999999999,708,100.61199999999999
God Bless You (Goddamn it),Faso Latido,A Static Lullaby,2005,237.42649,574,80.409999999999997
The Illusionist,Nuclear Blast Showdown 2006,Scar Symmetry,2006,271.54239999999999,820,150.08600000000001
La Route Est Belle,Ensorsoleil,Oztara,2005,207.51627999999999,866,191.929
Urgence,Belles De Zouk,Sonia Dersion,2004,269.87056999999999,1128,173.93600000000001
Pero Me Acuerdo De Tí,Mi Reflejo,Christina Aguilera,2000,266.73586999999998,898,117.98399999999999
Trapped In Reality,Parody Of Life,Headhunter,0,312.76362999999998,978,153.55099999999999
Our Darkest Days,Eighteen Visions,Eighteen Visions,2006,172.19873000000001,490,131.07900000000001
California Dreamin' (LP Version),The Baby Huey Story: The Living Legend,Baby Huey & The Baby Sitters,1971,288.36525999999998,909,132.97300000000001
Dumb Woman Blues,Dark And Dreary,Elmore James,0,191.13750999999999,659,97.030000000000001
Letting You Back In,American Dread,Rising Lion,0,280.45015999999998,1077,88.137
Hear Me Lord (2001 Digital Remaster),All Things Must Pass,George Harrison,0,359.73178999999999,1076,133.38300000000001
Don't Let Go,The Green Album,Weezer,2001,180.97586999999999,477,142.68000000000001
U Don't Hear Me Tho' (Street Mix),Greatest Hits,Rodney O & Joe Cooley,1993,217.41668999999999,958,107.185
Lonely Street,Boots Randolph's Yakety Sax!,Boots Randolph,1963,150.20363,337,101.485
Undertow,Harmony And Dissidence,Jackson United,2008,204.93016,706,90.635999999999996
12 Seasons of Love,Zetrons,The Cosmosamatics,0,515.97015999999996,1653,61.487000000000002
Courtyard,The Best of Bobbie Gentry: The Capitol Years,Bobbie Gentry,1968,177.57995,417,152.434
Have You Ever Seen The Rain,The Best Of (featuring Johnny Guitar Williamson),Creedence Clearwater Revived,0,257.59302000000002,878,121.232
Cry Baby,Jukebox Hits 1946-1954,The Johnny Otis Orchestra,0,182.15137999999999,556,105.268
Interlude,B.A.D. (Be A Devil),B.A.D.,0,102.03382999999999,439,95.655000000000001
Terra,lo mejor de  Luar na Lubre,Luar Na Lubre,2001,251.81995000000001,959,229.91300000000001
Mother,Divergent,Circular,0,59.898319999999998,134,75.126999999999995
A La Memoria Del Muerto,Soy Como Soy,Fruko Y Sus Tesos,2004,261.90321999999998,1248,106.76900000000001
Sayin' Dope,All In The Mind,The Bucketheads,1995,365.71382999999997,1797,120.876
When The World Is Running Down_ You Make The Best Of What's Still Around,Zenyatta Mondatta,The Police,0,216.42403999999999,850,123.657
My Bonnie Lies Over the Ocean,The Simple Life: Campfire Songs,Kinky,0,101.14567,412,144.95400000000001
Now You Know,Senseless: Live At Cantone's_ 1982,The Real Kids,1996,222.11873,562,147.661
I'm Sitting Here Waiting,Live In Switzerland,Eddie Boyd,0,203.36281,712,84.224000000000004
Korrupted - Remix,Don't Sleep,Tha Chamba,0,281.75628,1280,172.28700000000001
Sex Objekt,Direkt Aus Dem Knast (Du Spast),Jack Orsen & Taktlo$$,0,200.51545999999999,899,167.90199999999999
Rain / Ekoln,Foogy,Olov Johansson_ Catriona Mckay,0,469.68117999999998,1626,74.046000000000006
Reason With The Beast,Cormorant,Shriekback,2005,113.60608000000001,418,100.15000000000001
As Diehard As They Come (Album Version),Supremacy,Hatebreed,2006,136.95955000000001,449,85.771000000000001
No Unexpected Guests,Ghost Ship,John Frizzell,2002,133.19791000000001,250,210.898
Walls And Cannonballs (Album),Release,Sister Hazel,2010,195.36933999999999,664,140.25899999999999
Trouble In The City,#8,J.J. Cale,1983,202.94485,797,133.398
Dark Angel,The Truth,Precious Bryant,2005,193.72363000000001,751,91.537999999999997
Knocked Up,Sex On Fire,Kings Of Leon,2007,466.65098,1219,114.73
Ven Conmigo/Perdoname (Live),La Leyenda,Selena,0,388.51873000000001,1394,106.438
Taste Of Dis (Explicit Version),Chain Letter,Brooke Valentine,2005,261.53751,1132,111.93600000000001
Prvni vesela,Rubikon,Krystof,2006,262.55628000000002,1066,93.015000000000001
If You'd Only Talk To Me (Bonus Track),Touchpaper,Claire Hamill,0,205.42649,530,101.66200000000001
Librado Maldonado,Perro Malagradecido,Los Originales De San Juan,0,263.62729999999999,1102,179.50200000000001
